,ID Number,Gender,Grade Level,Season,400 Meters,800 Meters,1500 Meters,1600 Meters
13070,5379,M,12th Grade,2005 Outdoor Season                     ,,,4:59.4h,
13071,5379,M,12th Grade,2005 Outdoor Season                     ,,,5:02.0h,
13072,5379,M,12th Grade,2005 Outdoor Season                     ,,,5:01.4h,
13073,5379,M,12th Grade,2005 Outdoor Season                     ,,,5:03.3h,
13074,5379,M,12th Grade,2005 Outdoor Season                     ,,,4:52.5h,
13075,5379,M,12th Grade,2005 Outdoor Season                     ,,,4:51.0h,
13076,5379,M,11th Grade,2004 Outdoor Season                     ,,,5:15.6h,
13077,5381,M,11th Grade,2006 Outdoor Season                     ,,2:33.8h,,
13078,5381,M,11th Grade,2006 Outdoor Season                     ,,2:31.0h,,
13079,5381,M,11th Grade,2006 Outdoor Season                     ,,DQ,,
13080,5381,M,11th Grade,2006 Outdoor Season                     ,,,5:05.9h,
13081,5381,M,11th Grade,2006 Outdoor Season                     ,,,5:07.8h,
13082,5381,M,11th Grade,2006 Outdoor Season                     ,,,5:07.0h,
13083,5381,M,11th Grade,2006 Outdoor Season                     ,,,NT,
13084,5381,M,11th Grade,2006 Outdoor Season                     ,,,5:24.8h,
13085,5381,M,10th Grade,2005 Outdoor Season                     ,,2:32.92,,
13086,5381,M,10th Grade,2005 Outdoor Season                     ,,2:31.5h,,
13087,5381,M,10th Grade,2005 Outdoor Season                     ,,2:37.83,,
13088,5381,M,10th Grade,2005 Outdoor Season                     ,,2:35.5h,,
13089,5381,M,10th Grade,2005 Outdoor Season                     ,,2:27.2h,,
13090,5381,M,10th Grade,2005 Outdoor Season                     ,,2:32.0h,,
13091,5381,M,10th Grade,2005 Outdoor Season                     ,,2:34.65,,
13092,5381,M,10th Grade,2005 Outdoor Season                     ,,,5:13.7h,
13093,5381,M,10th Grade,2005 Outdoor Season                     ,,,5:04.3h,
13094,5381,M,10th Grade,2005 Outdoor Season                     ,,,5:13.99,
13095,5381,M,10th Grade,2005 Outdoor Season                     ,,,5:17.9h,
13096,5381,M,10th Grade,2005 Outdoor Season                     ,,,5:03.0h,
13097,5381,M,10th Grade,2005 Outdoor Season                     ,,,5:17.9h,
13098,5381,M,9th Grade,2004 Outdoor Season                     ,,2:53.0h,,
13099,5381,M,9th Grade,2004 Outdoor Season                     ,,2:52.2h,,
13100,5381,M,9th Grade,2004 Outdoor Season                     ,,,5:58.66,
13101,5381,M,9th Grade,2004 Outdoor Season                     ,,,6:03.9h,
13102,5381,M,9th Grade,2004 Outdoor Season                     ,,,5:56.8h,
13103,5382,M,11th Grade,2006 Outdoor Season                     ,55.64c,,,
13104,5382,M,11th Grade,2006 Outdoor Season                     ,54.44c,,,
13105,5382,M,11th Grade,2006 Outdoor Season                     ,55.54c,,,
13106,5382,M,11th Grade,2006 Outdoor Season                     ,54.74c,,,
13107,5382,M,11th Grade,2006 Outdoor Season                     ,55.74c,,,
13108,5382,M,10th Grade,2005 Outdoor Season                     ,59.94c,,,
13109,5382,M,9th Grade,2004 Outdoor Season                     ,1:03.27,,,
13110,5382,M,9th Grade,2004 Outdoor Season                     ,,2:26.6h,,
13111,5384,M,11th Grade,2006 Outdoor Season                     ,56.14c,,,
13112,5385,M,12th Grade,2005 Outdoor Season                     ,,2:08.56,,
13113,5385,M,12th Grade,2005 Outdoor Season                     ,,2:06.2h,,
13114,5385,M,12th Grade,2005 Outdoor Season                     ,,2:15.91,,
13115,5385,M,12th Grade,2005 Outdoor Season                     ,,2:55.69,,
13116,5385,M,12th Grade,2005 Outdoor Season                     ,,2:07.20,,
13117,5385,M,12th Grade,2005 Outdoor Season                     ,,2:08.7h,,
13118,5385,M,12th Grade,2005 Outdoor Season                     ,,,4:23.0h,
13119,5385,M,12th Grade,2005 Outdoor Season                     ,,,4:21.97,
13120,5385,M,12th Grade,2005 Outdoor Season                     ,,,4:18.77,
13121,5385,M,12th Grade,2005 Outdoor Season                     ,,,4:18.40,
13122,5385,M,12th Grade,2005 Outdoor Season                     ,,,4:18.2h,
